"location","date","Y"
"market_019","2022-02-01",447
"market_019","2022-02-02",451
"market_019","2022-02-03",459
"market_019","2022-02-04",458
"market_019","2022-02-05",451
"market_019","2022-02-06",428
"market_019","2022-02-07",428
"market_019","2022-02-08",399
"market_019","2022-02-09",395
"market_019","2022-02-10",422
"market_019","2022-02-11",426
"market_019","2022-02-12",413
"market_019","2022-02-13",417
"market_019","2022-02-14",409
"market_019","2022-02-15",405
"market_019","2022-02-16",392
"market_019","2022-02-17",396
"market_019","2022-02-18",444
"market_019","2022-02-19",433
"market_019","2022-02-20",414
"market_019","2022-02-21",433
"market_019","2022-02-22",406
"market_019","2022-02-23",448
"market_019","2022-02-24",426
"market_019","2022-02-25",419
"market_019","2022-02-26",459
"market_019","2022-02-27",472
"market_019","2022-02-28",405
"market_019","2022-03-01",395
"market_019","2022-03-02",416
"market_019","2022-03-03",387
"market_019","2022-03-04",430
"market_019","2022-03-05",444
"market_019","2022-03-06",459
"market_019","2022-03-07",416
"market_019","2022-03-08",416
"market_019","2022-03-09",445
"market_019","2022-03-10",448
"market_019","2022-03-11",487
"market_019","2022-03-12",474
"market_019","2022-03-13",465
"market_019","2022-03-14",497
"market_019","2022-03-15",417
"market_019","2022-03-16",491
"market_019","2022-03-17",463
"market_019","2022-03-18",461
"market_019","2022-03-19",464
"market_019","2022-03-20",455
"market_019","2022-03-21",470
"market_019","2022-03-22",478
"market_019","2022-03-23",447
"market_019","2022-03-24",487
"market_019","2022-03-25",481
"market_019","2022-03-26",463
"market_019","2022-03-27",502
"market_019","2022-03-28",482
"market_019","2022-03-29",436
"market_019","2022-03-30",480
"market_019","2022-03-31",503
"market_019","2022-04-01",497
"market_019","2022-04-02",495
"market_019","2022-04-03",524
"market_019","2022-04-04",540
"market_019","2022-04-05",488
"market_019","2022-04-06",496
"market_019","2022-04-07",520
"market_019","2022-04-08",482
"market_019","2022-04-09",487
"market_019","2022-04-10",485
"market_019","2022-04-11",478
"market_019","2022-04-12",472
"market_019","2022-04-13",497
"market_019","2022-04-14",502
"market_019","2022-04-15",486
"market_019","2022-04-16",528
"market_019","2022-04-17",502
"market_019","2022-04-18",472
"market_019","2022-04-19",483
"market_019","2022-04-20",474
"market_019","2022-04-21",498
"market_019","2022-04-22",524
"market_019","2022-04-23",531
"market_019","2022-04-24",516
"market_019","2022-04-25",472
"market_019","2022-04-26",484
"market_019","2022-04-27",451
"market_019","2022-04-28",511
"market_019","2022-04-29",496
"market_019","2022-04-30",501
"market_019","2022-05-01",507
"market_019","2022-05-02",483
"market_019","2022-05-03",435
"market_019","2022-05-04",426
"market_019","2022-05-05",506
"market_019","2022-05-06",481
"market_019","2022-05-07",504
"market_019","2022-05-08",488
"market_019","2022-05-09",444
"market_019","2022-05-10",414
"market_019","2022-05-11",415
"market_019","2022-05-12",400
"market_019","2022-05-13",482
"market_019","2022-05-14",467
"market_019","2022-05-15",492
"market_019","2022-05-16",455
"market_019","2022-05-17",471
"market_019","2022-05-18",461
"market_019","2022-05-19",463
"market_019","2022-05-20",462
"market_019","2022-05-21",471
"market_019","2022-05-22",480
"market_019","2022-05-23",403
"market_019","2022-05-24",427
"market_019","2022-05-25",418
"market_019","2022-05-26",446
"market_019","2022-05-27",443
"market_019","2022-05-28",477
"market_019","2022-05-29",492
"market_019","2022-05-30",470
"market_019","2022-05-31",465
"market_019","2022-06-01",448
"market_019","2022-06-02",465
"market_019","2022-06-03",441
"market_019","2022-06-04",430
"market_019","2022-06-05",491
"market_019","2022-06-06",433
"market_019","2022-06-07",460
"market_019","2022-06-08",395
"market_019","2022-06-09",438
"market_019","2022-06-10",448
"market_019","2022-06-11",451
"market_019","2022-06-12",430
"market_019","2022-06-13",430
"market_019","2022-06-14",445
"market_019","2022-06-15",438
"market_019","2022-06-16",428
"market_019","2022-06-17",443
"market_019","2022-06-18",503
"market_019","2022-06-19",450
"market_019","2022-06-20",463
"market_019","2022-06-21",472
"market_019","2022-06-22",414
"market_019","2022-06-23",446
"market_019","2022-06-24",478
"market_019","2022-06-25",498
"market_019","2022-06-26",484
"market_019","2022-06-27",459
"market_019","2022-06-28",462
"market_019","2022-06-29",459
"market_019","2022-06-30",469
"market_019","2022-07-01",468
"market_019","2022-07-02",448
"market_019","2022-07-03",478
"market_019","2022-07-04",478
"market_019","2022-07-05",462
"market_019","2022-07-06",459
"market_019","2022-07-07",478
"market_019","2022-07-08",471
"market_019","2022-07-09",439
"market_019","2022-07-10",466
"market_019","2022-07-11",456
"market_019","2022-07-12",408
"market_019","2022-07-13",456
"market_019","2022-07-14",418
"market_019","2022-07-15",467
"market_019","2022-07-16",470
"market_019","2022-07-17",450
"market_019","2022-07-18",476
"market_019","2022-07-19",486
"market_019","2022-07-20",449
"market_019","2022-07-21",450
"market_019","2022-07-22",475
"market_019","2022-07-23",490
"market_019","2022-07-24",455
"market_019","2022-07-25",469
"market_019","2022-07-26",436
"market_019","2022-07-27",415
"market_019","2022-07-28",411
"market_019","2022-07-29",449
"market_019","2022-07-30",466
"market_019","2022-07-31",441
"market_019","2022-08-01",449
"market_019","2022-08-02",462
"market_019","2022-08-03",434
"market_019","2022-08-04",492
"market_019","2022-08-05",460
"market_019","2022-08-06",485
"market_019","2022-08-07",512
"market_019","2022-08-08",482
"market_020","2022-01-01",201
"market_020","2022-01-02",164
"market_020","2022-01-03",201
"market_020","2022-01-04",180
"market_020","2022-01-05",189
"market_020","2022-01-06",184
"market_020","2022-01-07",187
"market_020","2022-01-08",231
"market_020","2022-01-09",170
"market_020","2022-01-10",216
"market_020","2022-01-11",181
"market_020","2022-01-12",176
"market_020","2022-01-13",202
"market_020","2022-01-14",185
"market_020","2022-01-15",211
"market_020","2022-01-16",176
"market_020","2022-01-17",169
"market_020","2022-01-18",203
"market_020","2022-01-19",188
"market_020","2022-01-20",176
"market_020","2022-01-21",191
"market_020","2022-01-22",183
"market_020","2022-01-23",183
"market_020","2022-01-24",170
"market_020","2022-01-25",183
"market_020","2022-01-26",175
"market_020","2022-01-27",204
"market_020","2022-01-28",153
"market_020","2022-01-29",200
"market_020","2022-01-30",177
"market_020","2022-01-31",175
"market_020","2022-02-01",182
"market_020","2022-02-02",209
"market_020","2022-02-03",161
"market_020","2022-02-04",176
"market_020","2022-02-05",190
"market_020","2022-02-06",195
"market_020","2022-02-07",190
"market_020","2022-02-08",215
"market_020","2022-02-09",183
"market_020","2022-02-10",180
"market_020","2022-02-11",188
"market_020","2022-02-12",172
"market_020","2022-02-13",198
"market_020","2022-02-14",165
"market_020","2022-02-15",157
"market_020","2022-02-16",179
"market_020","2022-02-17",185
"market_020","2022-02-18",150
"market_020","2022-02-19",205
"market_020","2022-02-20",144
"market_020","2022-02-21",193
"market_020","2022-02-22",175
"market_020","2022-02-23",195
"market_020","2022-02-24",187
"market_020","2022-02-25",209
"market_020","2022-02-26",186
"market_020","2022-02-27",202
"market_020","2022-02-28",159
"market_020","2022-03-01",175
"market_020","2022-03-02",202
"market_020","2022-03-03",193
"market_020","2022-03-04",160
"market_020","2022-03-05",181
"market_020","2022-03-06",193
"market_020","2022-03-07",174
"market_020","2022-03-08",172
"market_020","2022-03-09",218
"market_020","2022-03-10",172
"market_020","2022-03-11",200
"market_020","2022-03-12",213
"market_020","2022-03-13",200
"market_020","2022-03-14",189
"market_020","2022-03-15",198
"market_020","2022-03-16",175
"market_020","2022-03-17",215
"market_020","2022-03-18",180
"market_020","2022-03-19",173
"market_020","2022-03-20",131
"market_020","2022-03-21",189
"market_020","2022-03-22",164
"market_020","2022-03-23",182
"market_020","2022-03-24",156
"market_020","2022-03-25",206
"market_020","2022-03-26",186
"market_020","2022-03-27",210
"market_020","2022-03-28",196
"market_020","2022-03-29",200
"market_020","2022-03-30",194
"market_020","2022-03-31",193
"market_020","2022-04-01",224
"market_020","2022-04-02",192
"market_020","2022-04-03",177
"market_020","2022-04-04",236
"market_020","2022-04-05",190
"market_020","2022-04-06",211
"market_020","2022-04-07",190
"market_020","2022-04-08",203
"market_020","2022-04-09",210
"market_020","2022-04-10",167
"market_020","2022-04-11",204
"market_020","2022-04-12",178
"market_020","2022-04-13",227
"market_020","2022-04-14",209
"market_020","2022-04-15",222
"market_020","2022-04-16",197
"market_020","2022-04-17",201
"market_020","2022-04-18",200
"market_020","2022-04-19",197
"market_020","2022-04-20",171
"market_020","2022-04-21",187
"market_020","2022-04-22",173
"market_020","2022-04-23",223
"market_020","2022-04-24",191
"market_020","2022-04-25",202
"market_020","2022-04-26",182
"market_020","2022-04-27",198
"market_020","2022-04-28",198
"market_020","2022-04-29",213
"market_020","2022-04-30",215
"market_020","2022-05-01",205
"market_020","2022-05-02",184
"market_020","2022-05-03",181
"market_020","2022-05-04",197
"market_020","2022-05-05",177
"market_020","2022-05-06",216
"market_020","2022-05-07",209
"market_020","2022-05-08",203
"market_020","2022-05-09",190
"market_020","2022-05-10",203
"market_020","2022-05-11",191
"market_020","2022-05-12",184
"market_020","2022-05-13",185
"market_020","2022-05-14",192
"market_020","2022-05-15",211
"market_020","2022-05-16",192
"market_020","2022-05-17",175
"market_020","2022-05-18",179
"market_020","2022-05-19",143
"market_020","2022-05-20",193
"market_020","2022-05-21",208
"market_020","2022-05-22",167
"market_020","2022-05-23",184
"market_020","2022-05-24",170
"market_020","2022-05-25",163
"market_020","2022-05-26",183
"market_020","2022-05-27",173
"market_020","2022-05-28",187
"market_020","2022-05-29",213
"market_020","2022-05-30",154
"market_020","2022-05-31",170
"market_020","2022-06-01",172
"market_020","2022-06-02",208
"market_020","2022-06-03",206
"market_020","2022-06-04",192
"market_020","2022-06-05",169
"market_020","2022-06-06",193
"market_020","2022-06-07",186
"market_020","2022-06-08",191
"market_020","2022-06-09",187
"market_020","2022-06-10",166
"market_020","2022-06-11",187
"market_020","2022-06-12",218
"market_020","2022-06-13",156
"market_020","2022-06-14",185
"market_020","2022-06-15",211
"market_020","2022-06-16",175
"market_020","2022-06-17",196
"market_020","2022-06-18",180
"market_020","2022-06-19",196
"market_020","2022-06-20",159
"market_020","2022-06-21",169
"market_020","2022-06-22",196
"market_020","2022-06-23",223
"market_020","2022-06-24",179
"market_020","2022-06-25",197
"market_020","2022-06-26",209
"market_020","2022-06-27",181
"market_020","2022-06-28",185
"market_020","2022-06-29",196
"market_020","2022-06-30",143
"market_020","2022-07-01",202
"market_020","2022-07-02",179
"market_020","2022-07-03",197
"market_020","2022-07-04",186
"market_020","2022-07-05",186
"market_020","2022-07-06",205
"market_020","2022-07-07",198
"market_020","2022-07-08",187
"market_020","2022-07-09",198
"market_020","2022-07-10",212
"market_020","2022-07-11",201
"market_020","2022-07-12",161
"market_020","2022-07-13",131
"market_020","2022-07-14",192
"market_020","2022-07-15",183
"market_020","2022-07-16",199
"market_020","2022-07-17",197
"market_020","2022-07-18",180
"market_020","2022-07-19",191
"market_020","2022-07-20",190
"market_020","2022-07-21",200
"market_020","2022-07-22",190
"market_020","2022-07-23",178
"market_020","2022-07-24",187
"market_020","2022-07-25",163
"market_020","2022-07-26",183
"market_020","2022-07-27",153
"market_020","2022-07-28",219
"market_020","2022-07-29",153
"market_020","2022-07-30",186
"market_020","2022-07-31",228
"market_020","2022-08-01",169
"market_020","2022-08-02",170
"market_020","2022-08-03",149
"market_020","2022-08-04",163
"market_020","2022-08-05",176
"market_020","2022-08-06",172
"market_020","2022-08-07",206
"market_020","2022-08-08",220
"market_021","2022-01-01",185
"market_021","2022-01-02",178
"market_021","2022-01-03",216
"market_021","2022-01-04",164
"market_021","2022-01-05",198
"market_021","2022-01-06",211
"market_021","2022-01-07",246
"market_021","2022-01-08",222
"market_021","2022-01-09",203
"market_021","2022-01-10",235
"market_021","2022-01-11",178
"market_021","2022-01-12",221
"market_021","2022-01-13",213
"market_021","2022-01-14",175
"market_021","2022-01-15",218
"market_021","2022-01-16",225
"market_021","2022-01-17",210
"market_021","2022-01-18",222
"market_021","2022-01-19",177
"market_021","2022-01-20",168
"market_021","2022-01-21",194
"market_021","2022-01-22",201
"market_021","2022-01-23",153
"market_021","2022-01-24",186
"market_021","2022-01-25",204
"market_021","2022-01-26",189
"market_021","2022-01-27",206
"market_021","2022-01-28",227
"market_021","2022-01-29",174
"market_021","2022-01-30",231
"market_021","2022-01-31",214
"market_021","2022-02-01",223
"market_021","2022-02-02",213
"market_021","2022-02-03",207
"market_021","2022-02-04",250
"market_021","2022-02-05",212
"market_021","2022-02-06",177
"market_021","2022-02-07",205
"market_021","2022-02-08",155
"market_021","2022-02-09",214
"market_021","2022-02-10",168
"market_021","2022-02-11",221
"market_021","2022-02-12",192
"market_021","2022-02-13",194
"market_021","2022-02-14",215
"market_021","2022-02-15",190
"market_021","2022-02-16",152
"market_021","2022-02-17",181
"market_021","2022-02-18",183
"market_021","2022-02-19",179
"market_021","2022-02-20",205
"market_021","2022-02-21",232
"market_021","2022-02-22",163
"market_021","2022-02-23",179
"market_021","2022-02-24",237
"market_021","2022-02-25",201
"market_021","2022-02-26",199
"market_021","2022-02-27",205
"market_021","2022-02-28",161
"market_021","2022-03-01",184
"market_021","2022-03-02",166
"market_021","2022-03-03",170
"market_021","2022-03-04",208
"market_021","2022-03-05",200
"market_021","2022-03-06",220
"market_021","2022-03-07",217
"market_021","2022-03-08",211
"market_021","2022-03-09",208
"market_021","2022-03-10",223
"market_021","2022-03-11",203
"market_021","2022-03-12",201
"market_021","2022-03-13",207
"market_021","2022-03-14",236
"market_021","2022-03-15",205
"market_021","2022-03-16",198
"market_021","2022-03-17",202
"market_021","2022-03-18",217
"market_021","2022-03-19",229
"market_021","2022-03-20",215
"market_021","2022-03-21",221
"market_021","2022-03-22",223
"market_021","2022-03-23",218
"market_021","2022-03-24",207
"market_021","2022-03-25",237
"market_021","2022-03-26",216
"market_021","2022-03-27",218
"market_021","2022-03-28",210
"market_021","2022-03-29",214
"market_021","2022-03-30",193
"market_021","2022-03-31",198
"market_021","2022-04-01",255
"market_021","2022-04-02",206
"market_021","2022-04-03",255
"market_021","2022-04-04",202
"market_021","2022-04-05",255
"market_021","2022-04-06",219
"market_021","2022-04-07",265
"market_021","2022-04-08",232
"market_021","2022-04-09",220
"market_021","2022-04-10",247
"market_021","2022-04-11",232
"market_021","2022-04-12",236
"market_021","2022-04-13",223
"market_021","2022-04-14",252
"market_021","2022-04-15",249
"market_021","2022-04-16",228
"market_021","2022-04-17",235
"market_021","2022-04-18",252
"market_021","2022-04-19",219
"market_021","2022-04-20",236
"market_021","2022-04-21",237
"market_021","2022-04-22",229
"market_021","2022-04-23",242
"market_021","2022-04-24",214
"market_021","2022-04-25",212
"market_021","2022-04-26",241
"market_021","2022-04-27",208
"market_021","2022-04-28",240
"market_021","2022-04-29",215
"market_021","2022-04-30",186
"market_021","2022-05-01",208
"market_021","2022-05-02",211
"market_021","2022-05-03",189
"market_021","2022-05-04",223
"market_021","2022-05-05",214
"market_021","2022-05-06",204
"market_021","2022-05-07",244
"market_021","2022-05-08",212
"market_021","2022-05-09",187
"market_021","2022-05-10",200
"market_021","2022-05-11",205
"market_021","2022-05-12",248
"market_021","2022-05-13",216
"market_021","2022-05-14",212
"market_021","2022-05-15",202
"market_021","2022-05-16",212
"market_021","2022-05-17",195
"market_021","2022-05-18",216
"market_021","2022-05-19",208
"market_021","2022-05-20",236
"market_021","2022-05-21",217
"market_021","2022-05-22",183
"market_021","2022-05-23",184
"market_021","2022-05-24",193
"market_021","2022-05-25",202
"market_021","2022-05-26",243
"market_021","2022-05-27",218
"market_021","2022-05-28",221
"market_021","2022-05-29",189
"market_021","2022-05-30",210
"market_021","2022-05-31",175
"market_021","2022-06-01",184
"market_021","2022-06-02",219
"market_021","2022-06-03",229
"market_021","2022-06-04",209
"market_021","2022-06-05",203
"market_021","2022-06-06",202
"market_021","2022-06-07",233
"market_021","2022-06-08",148
"market_021","2022-06-09",203
"market_021","2022-06-10",232
"market_021","2022-06-11",210
"market_021","2022-06-12",190
"market_021","2022-06-13",214
"market_021","2022-06-14",212
"market_021","2022-06-15",176
"market_021","2022-06-16",193
"market_021","2022-06-17",218
"market_021","2022-06-18",196
"market_021","2022-06-19",209
"market_021","2022-06-20",197
"market_021","2022-06-21",193
"market_021","2022-06-22",186
"market_021","2022-06-23",222
"market_021","2022-06-24",229
"market_021","2022-06-25",222
"market_021","2022-06-26",204
"market_021","2022-06-27",174
"market_021","2022-06-28",183
"market_021","2022-06-29",220
"market_021","2022-06-30",190
"market_021","2022-07-01",208
"market_021","2022-07-02",241
"market_021","2022-07-03",199
"market_021","2022-07-04",247
"market_021","2022-07-05",205
"market_021","2022-07-06",165
"market_021","2022-07-07",197
"market_021","2022-07-08",216
"market_021","2022-07-09",247
"market_021","2022-07-10",240
"market_021","2022-07-11",226
"market_021","2022-07-12",214
"market_021","2022-07-13",198
"market_021","2022-07-14",192
"market_021","2022-07-15",191
"market_021","2022-07-16",233
"market_021","2022-07-17",216
"market_021","2022-07-18",229
"market_021","2022-07-19",245
"market_021","2022-07-20",203
"market_021","2022-07-21",198
"market_021","2022-07-22",229
"market_021","2022-07-23",213
"market_021","2022-07-24",223
"market_021","2022-07-25",240
"market_021","2022-07-26",186
"market_021","2022-07-27",177
"market_021","2022-07-28",178
"market_021","2022-07-29",228
"market_021","2022-07-30",219
"market_021","2022-07-31",237
"market_021","2022-08-01",223
"market_021","2022-08-02",208
"market_021","2022-08-03",210
"market_021","2022-08-04",213
"market_021","2022-08-05",208
"market_021","2022-08-06",232
"market_021","2022-08-07",223
"market_021","2022-08-08",231
"market_022","2022-01-01",745
"market_022","2022-01-02",742
"market_022","2022-01-03",784
"market_022","2022-01-04",748
"market_022","2022-01-05",776
"market_022","2022-01-06",781
"market_022","2022-01-07",770
"market_022","2022-01-08",776
"market_022","2022-01-09",789
"market_022","2022-01-10",750
"market_022","2022-01-11",785
"market_022","2022-01-12",776
"market_022","2022-01-13",758
"market_022","2022-01-14",777
"market_022","2022-01-15",818
"market_022","2022-01-16",813
"market_022","2022-01-17",797
"market_022","2022-01-18",735
"market_022","2022-01-19",757
"market_022","2022-01-20",726
"market_022","2022-01-21",764
"market_022","2022-01-22",748
"market_022","2022-01-23",772
"market_022","2022-01-24",754
"market_022","2022-01-25",713
"market_022","2022-01-26",765
"market_022","2022-01-27",743
"market_022","2022-01-28",745
"market_022","2022-01-29",766
"market_022","2022-01-30",748
"market_022","2022-01-31",756
"market_022","2022-02-01",738
"market_022","2022-02-02",793
"market_022","2022-02-03",774
"market_022","2022-02-04",753
"market_022","2022-02-05",774
"market_022","2022-02-06",785
"market_022","2022-02-07",725
"market_022","2022-02-08",713
"market_022","2022-02-09",717
"market_022","2022-02-10",774
"market_022","2022-02-11",770
"market_022","2022-02-12",770
"market_022","2022-02-13",739
"market_022","2022-02-14",733
"market_022","2022-02-15",707
"market_022","2022-02-16",720
"market_022","2022-02-17",740
"market_022","2022-02-18",735
"market_022","2022-02-19",753
"market_022","2022-02-20",763
"market_022","2022-02-21",728
"market_022","2022-02-22",704
"market_022","2022-02-23",758
"market_022","2022-02-24",739
"market_022","2022-02-25",743
"market_022","2022-02-26",763
"market_022","2022-02-27",771
"market_022","2022-02-28",741
"market_022","2022-03-01",725
"market_022","2022-03-02",749
"market_022","2022-03-03",749
"market_022","2022-03-04",760
"market_022","2022-03-05",757
"market_022","2022-03-06",777
"market_022","2022-03-07",790
"market_022","2022-03-08",787
"market_022","2022-03-09",756
"market_022","2022-03-10",820
"market_022","2022-03-11",790
"market_022","2022-03-12",799
"market_022","2022-03-13",808
"market_022","2022-03-14",801
"market_022","2022-03-15",773
"market_022","2022-03-16",754
"market_022","2022-03-17",741
"market_022","2022-03-18",767
"market_022","2022-03-19",798
"market_022","2022-03-20",788
"market_022","2022-03-21",766
"market_022","2022-03-22",754
"market_022","2022-03-23",752
"market_022","2022-03-24",763
"market_022","2022-03-25",829
"market_022","2022-03-26",777
"market_022","2022-03-27",761
"market_022","2022-03-28",788
"market_022","2022-03-29",785
"market_022","2022-03-30",780
"market_022","2022-03-31",779
"market_022","2022-04-01",778
"market_022","2022-04-02",830
"market_022","2022-04-03",841
"market_022","2022-04-04",798
"market_022","2022-04-05",787
"market_022","2022-04-06",789
"market_022","2022-04-07",790
"market_022","2022-04-08",813
"market_022","2022-04-09",788
"market_022","2022-04-10",826
"market_022","2022-04-11",809
"market_022","2022-04-12",831
"market_022","2022-04-13",778
"market_022","2022-04-14",846
"market_022","2022-04-15",816
"market_022","2022-04-16",826
"market_022","2022-04-17",800
"market_022","2022-04-18",766
"market_022","2022-04-19",756
"market_022","2022-04-20",781
"market_022","2022-04-21",785
"market_022","2022-04-22",821
"market_022","2022-04-23",800
"market_022","2022-04-24",820
"market_022","2022-04-25",808
"market_022","2022-04-26",770
"market_022","2022-04-27",780
"market_022","2022-04-28",780
"market_022","2022-04-29",769
"market_022","2022-04-30",806
"market_022","2022-05-01",800
"market_022","2022-05-02",767
"market_022","2022-05-03",779
"market_022","2022-05-04",805
"market_022","2022-05-05",782
"market_022","2022-05-06",837
"market_022","2022-05-07",794
"market_022","2022-05-08",776
"market_022","2022-05-09",756
"market_022","2022-05-10",778
"market_022","2022-05-11",767
"market_022","2022-05-12",778
"market_022","2022-05-13",804
"market_022","2022-05-14",823
"market_022","2022-05-15",790
"market_022","2022-05-16",808
"market_022","2022-05-17",759
"market_022","2022-05-18",755
"market_022","2022-05-19",740
"market_022","2022-05-20",755
"market_022","2022-05-21",778
"market_022","2022-05-22",774
"market_022","2022-05-23",737
"market_022","2022-05-24",762
"market_022","2022-05-25",760
"market_022","2022-05-26",718
"market_022","2022-05-27",753
"market_022","2022-05-28",788
"market_022","2022-05-29",796
"market_022","2022-05-30",768
"market_022","2022-05-31",755
"market_022","2022-06-01",752
"market_022","2022-06-02",778
"market_022","2022-06-03",789
"market_022","2022-06-04",855
"market_022","2022-06-05",776
"market_022","2022-06-06",768
"market_022","2022-06-07",778
"market_022","2022-06-08",782
"market_022","2022-06-09",779
"market_022","2022-06-10",791
"market_022","2022-06-11",788
"market_022","2022-06-12",809
"market_022","2022-06-13",763
"market_022","2022-06-14",753
"market_022","2022-06-15",780
"market_022","2022-06-16",781
"market_022","2022-06-17",765
"market_022","2022-06-18",770
"market_022","2022-06-19",802
"market_022","2022-06-20",782
"market_022","2022-06-21",770
"market_022","2022-06-22",723
"market_022","2022-06-23",727
"market_022","2022-06-24",787
"market_022","2022-06-25",780
"market_022","2022-06-26",792
"market_022","2022-06-27",740
"market_022","2022-06-28",790
"market_022","2022-06-29",752
"market_022","2022-06-30",768
"market_022","2022-07-01",790
"market_022","2022-07-02",788
"market_022","2022-07-03",806
"market_022","2022-07-04",782
"market_022","2022-07-05",782
"market_022","2022-07-06",766
"market_022","2022-07-07",781
"market_022","2022-07-08",821
"market_022","2022-07-09",847
"market_022","2022-07-10",800
"market_022","2022-07-11",778
"market_022","2022-07-12",795
"market_022","2022-07-13",762
"market_022","2022-07-14",779
"market_022","2022-07-15",753
"market_022","2022-07-16",799
"market_022","2022-07-17",824
"market_022","2022-07-18",783
"market_022","2022-07-19",787
"market_022","2022-07-20",750
"market_022","2022-07-21",774
"market_022","2022-07-22",767
"market_022","2022-07-23",784
"market_022","2022-07-24",789
"market_022","2022-07-25",773
"market_022","2022-07-26",772
"market_022","2022-07-27",761
"market_022","2022-07-28",739
"market_022","2022-07-29",763
"market_022","2022-07-30",770
"market_022","2022-07-31",797
"market_022","2022-08-01",753
"market_022","2022-08-02",788
"market_022","2022-08-03",775
"market_022","2022-08-04",789
"market_022","2022-08-05",816
"market_022","2022-08-06",820
"market_022","2022-08-07",806
"market_022","2022-08-08",788
"market_023","2022-01-01",944
"market_023","2022-01-02",952
"market_023","2022-01-03",907
"market_023","2022-01-04",897
"market_023","2022-01-05",938
"market_023","2022-01-06",926
"market_023","2022-01-07",975
"market_023","2022-01-08",1038
"market_023","2022-01-09",1005
"market_023","2022-01-10",981
"market_023","2022-01-11",987
"market_023","2022-01-12",1008
"market_023","2022-01-13",1006
"market_023","2022-01-14",1060
"market_023","2022-01-15",1059
"market_023","2022-01-16",1041
"market_023","2022-01-17",967
"market_023","2022-01-18",932
"market_023","2022-01-19",867
"market_023","2022-01-20",907
"market_023","2022-01-21",957
"market_023","2022-01-22",958
"market_023","2022-01-23",924
"market_023","2022-01-24",926
"market_023","2022-01-25",960
"market_023","2022-01-26",926
"market_023","2022-01-27",965
"market_023","2022-01-28",963
"market_023","2022-01-29",974
"market_023","2022-01-30",958
"market_023","2022-01-31",967
"market_023","2022-02-01",936
"market_023","2022-02-02",956
"market_023","2022-02-03",977
"market_023","2022-02-04",1005
"market_023","2022-02-05",989
"market_023","2022-02-06",975
"market_023","2022-02-07",970
"market_023","2022-02-08",929
"market_023","2022-02-09",917
"market_023","2022-02-10",938
"market_023","2022-02-11",928
"market_023","2022-02-12",964
"market_023","2022-02-13",966
"market_023","2022-02-14",937
"market_023","2022-02-15",874
"market_023","2022-02-16",843
"market_023","2022-02-17",903
"market_023","2022-02-18",926
"market_023","2022-02-19",955
"market_023","2022-02-20",961
"market_023","2022-02-21",902
"market_023","2022-02-22",873
"market_023","2022-02-23",871
"market_023","2022-02-24",888
"market_023","2022-02-25",949
"market_023","2022-02-26",982
"market_023","2022-02-27",962
"market_023","2022-02-28",949
"market_023","2022-03-01",920
"market_023","2022-03-02",902
"market_023","2022-03-03",941
"market_023","2022-03-04",973
"market_023","2022-03-05",993
"market_023","2022-03-06",998
"market_023","2022-03-07",1006
"market_023","2022-03-08",981
"market_023","2022-03-09",984
"market_023","2022-03-10",990
"market_023","2022-03-11",1035
"market_023","2022-03-12",1017
"market_023","2022-03-13",1033
"market_023","2022-03-14",1000
"market_023","2022-03-15",958
"market_023","2022-03-16",942
"market_023","2022-03-17",978
"market_023","2022-03-18",1003
"market_023","2022-03-19",1008
"market_023","2022-03-20",1007
"market_023","2022-03-21",1000
"market_023","2022-03-22",992
"market_023","2022-03-23",944
"market_023","2022-03-24",962
"market_023","2022-03-25",999
"market_023","2022-03-26",997
"market_023","2022-03-27",1038
"market_023","2022-03-28",993
"market_023","2022-03-29",973
"market_023","2022-03-30",982
"market_023","2022-03-31",996
"market_023","2022-04-01",1060
"market_023","2022-04-02",1036
"market_023","2022-04-03",1066
"market_023","2022-04-04",1086
"market_023","2022-04-05",1000
"market_023","2022-04-06",1003
"market_023","2022-04-07",1009
"market_023","2022-04-08",1054
"market_023","2022-04-09",1058
"market_023","2022-04-10",1055
"market_023","2022-04-11",1061
"market_023","2022-04-12",1002
"market_023","2022-04-13",1034
"market_023","2022-04-14",1040
"market_023","2022-04-15",1071
"market_023","2022-04-16",1096
"market_023","2022-04-17",1052
"market_023","2022-04-18",1067
"market_023","2022-04-19",1010
"market_023","2022-04-20",1021
"market_023","2022-04-21",991
"market_023","2022-04-22",1029
"market_023","2022-04-23",1053
"market_023","2022-04-24",1061
"market_023","2022-04-25",1007
"market_023","2022-04-26",955
"market_023","2022-04-27",983
"market_023","2022-04-28",1025
"market_023","2022-04-29",1054
"market_023","2022-04-30",1055
"market_023","2022-05-01",1080
"market_023","2022-05-02",988
"market_023","2022-05-03",1002
"market_023","2022-05-04",1010
"market_023","2022-05-05",993
"market_023","2022-05-06",1037
"market_023","2022-05-07",1044
"market_023","2022-05-08",1006
"market_023","2022-05-09",1009
"market_023","2022-05-10",954
"market_023","2022-05-11",944
"market_023","2022-05-12",934
"market_023","2022-05-13",1009
"market_023","2022-05-14",994
"market_023","2022-05-15",1033
"market_023","2022-05-16",993
"market_023","2022-05-17",914
"market_023","2022-05-18",964
"market_023","2022-05-19",971
"market_023","2022-05-20",1005
"market_023","2022-05-21",987
"market_023","2022-05-22",1010
"market_023","2022-05-23",977
"market_023","2022-05-24",978
"market_023","2022-05-25",953
"market_023","2022-05-26",941
