"location","category","date","Y"
"market_004","region_4",2022-04-27,176
"market_004","region_4",2022-04-28,184
"market_004","region_4",2022-04-29,207
"market_004","region_4",2022-04-30,197
"market_004","region_4",2022-05-01,189
"market_004","region_4",2022-05-02,187
"market_004","region_4",2022-05-03,208
"market_004","region_4",2022-05-04,215
"market_004","region_4",2022-05-05,179
"market_004","region_4",2022-05-06,196
"market_004","region_4",2022-05-07,191
"market_004","region_4",2022-05-08,225
"market_004","region_4",2022-05-09,195
"market_004","region_4",2022-05-10,149
"market_004","region_4",2022-05-11,173
"market_004","region_4",2022-05-12,142
"market_004","region_4",2022-05-13,185
"market_004","region_4",2022-05-14,205
"market_004","region_4",2022-05-15,178
"market_004","region_4",2022-05-16,163
"market_004","region_4",2022-05-17,204
"market_004","region_4",2022-05-18,165
"market_004","region_4",2022-05-19,200
"market_004","region_4",2022-05-20,192
"market_004","region_4",2022-05-21,206
"market_004","region_4",2022-05-22,204
"market_004","region_4",2022-05-23,201
"market_004","region_4",2022-05-24,199
"market_004","region_4",2022-05-25,180
"market_004","region_4",2022-05-26,184
"market_004","region_4",2022-05-27,168
"market_004","region_4",2022-05-28,166
"market_004","region_4",2022-05-29,178
"market_004","region_4",2022-05-30,180
"market_004","region_4",2022-05-31,162
"market_004","region_4",2022-06-01,191
"market_004","region_4",2022-06-02,169
"market_004","region_4",2022-06-03,194
"market_004","region_4",2022-06-04,206
"market_004","region_4",2022-06-05,166
"market_004","region_4",2022-06-06,202
"market_004","region_4",2022-06-07,140
"market_004","region_4",2022-06-08,180
"market_004","region_4",2022-06-09,210
"market_004","region_4",2022-06-10,197
"market_004","region_4",2022-06-11,204
"market_004","region_4",2022-06-12,176
"market_004","region_4",2022-06-13,186
"market_004","region_4",2022-06-14,197
"market_004","region_4",2022-06-15,155
"market_004","region_4",2022-06-16,197
"market_004","region_4",2022-06-17,158
"market_004","region_4",2022-06-18,177
"market_004","region_4",2022-06-19,234
"market_004","region_4",2022-06-20,191
"market_004","region_4",2022-06-21,177
"market_004","region_4",2022-06-22,191
"market_004","region_4",2022-06-23,176
"market_004","region_4",2022-06-24,199
"market_004","region_4",2022-06-25,184
"market_004","region_4",2022-06-26,144
"market_004","region_4",2022-06-27,193
"market_004","region_4",2022-06-28,173
"market_004","region_4",2022-06-29,171
"market_004","region_4",2022-06-30,186
"market_004","region_4",2022-07-01,215
"market_004","region_4",2022-07-02,201
"market_004","region_4",2022-07-03,211
"market_004","region_4",2022-07-04,203
"market_004","region_4",2022-07-05,187
"market_004","region_4",2022-07-06,199
"market_004","region_4",2022-07-07,190
"market_004","region_4",2022-07-08,173
"market_004","region_4",2022-07-09,201
"market_004","region_4",2022-07-10,153
"market_004","region_4",2022-07-11,171
"market_004","region_4",2022-07-12,184
"market_004","region_4",2022-07-13,177
"market_004","region_4",2022-07-14,173
"market_004","region_4",2022-07-15,205
"market_004","region_4",2022-07-16,171
"market_004","region_4",2022-07-17,143
"market_004","region_4",2022-07-18,203
"market_004","region_4",2022-07-19,186
"market_004","region_4",2022-07-20,176
"market_004","region_4",2022-07-21,175
"market_004","region_4",2022-07-22,159
"market_004","region_4",2022-07-23,180
"market_004","region_4",2022-07-24,202
"market_004","region_4",2022-07-25,186
"market_004","region_4",2022-07-26,154
"market_004","region_4",2022-07-27,188
"market_004","region_4",2022-07-28,193
"market_004","region_4",2022-07-29,182
"market_004","region_4",2022-07-30,185
"market_004","region_4",2022-07-31,216
"market_004","region_4",2022-08-01,194
"market_004","region_4",2022-08-02,206
"market_004","region_4",2022-08-03,184
"market_004","region_4",2022-08-04,216
"market_004","region_4",2022-08-05,193
"market_004","region_4",2022-08-06,218
"market_004","region_4",2022-08-07,194
"market_004","region_4",2022-08-08,174
"market_005","region_3",2022-01-01,445
"market_005","region_3",2022-01-02,463
"market_005","region_3",2022-01-03,404
"market_005","region_3",2022-01-04,426
"market_005","region_3",2022-01-05,396
"market_005","region_3",2022-01-06,429
"market_005","region_3",2022-01-07,422
"market_005","region_3",2022-01-08,455
"market_005","region_3",2022-01-09,444
"market_005","region_3",2022-01-10,416
"market_005","region_3",2022-01-11,444
"market_005","region_3",2022-01-12,469
"market_005","region_3",2022-01-13,428
"market_005","region_3",2022-01-14,441
"market_005","region_3",2022-01-15,446
"market_005","region_3",2022-01-16,455
"market_005","region_3",2022-01-17,456
"market_005","region_3",2022-01-18,424
"market_005","region_3",2022-01-19,400
"market_005","region_3",2022-01-20,424
"market_005","region_3",2022-01-21,417
"market_005","region_3",2022-01-22,423
"market_005","region_3",2022-01-23,433
"market_005","region_3",2022-01-24,408
"market_005","region_3",2022-01-25,392
"market_005","region_3",2022-01-26,380
"market_005","region_3",2022-01-27,465
"market_005","region_3",2022-01-28,395
"market_005","region_3",2022-01-29,442
"market_005","region_3",2022-01-30,471
"market_005","region_3",2022-01-31,440
"market_005","region_3",2022-02-01,413
"market_005","region_3",2022-02-02,430
"market_005","region_3",2022-02-03,463
"market_005","region_3",2022-02-04,456
"market_005","region_3",2022-02-05,445
"market_005","region_3",2022-02-06,474
"market_005","region_3",2022-02-07,461
"market_005","region_3",2022-02-08,380
"market_005","region_3",2022-02-09,407
"market_005","region_3",2022-02-10,408
"market_005","region_3",2022-02-11,433
"market_005","region_3",2022-02-12,444
"market_005","region_3",2022-02-13,424
"market_005","region_3",2022-02-14,407
"market_005","region_3",2022-02-15,363
"market_005","region_3",2022-02-16,349
"market_005","region_3",2022-02-17,405
"market_005","region_3",2022-02-18,408
"market_005","region_3",2022-02-19,417
"market_005","region_3",2022-02-20,387
"market_005","region_3",2022-02-21,386
"market_005","region_3",2022-02-22,393
"market_005","region_3",2022-02-23,381
"market_005","region_3",2022-02-24,404
"market_005","region_3",2022-02-25,430
"market_005","region_3",2022-02-26,437
"market_005","region_3",2022-02-27,446
"market_005","region_3",2022-02-28,403
"market_005","region_3",2022-03-01,390
"market_005","region_3",2022-03-02,388
"market_005","region_3",2022-03-03,418
"market_005","region_3",2022-03-04,445
"market_005","region_3",2022-03-05,493
"market_005","region_3",2022-03-06,427
"market_005","region_3",2022-03-07,425
"market_005","region_3",2022-03-08,437
"market_005","region_3",2022-03-09,458
"market_005","region_3",2022-03-10,467
"market_005","region_3",2022-03-11,459
"market_005","region_3",2022-03-12,459
"market_005","region_3",2022-03-13,496
"market_005","region_3",2022-03-14,480
"market_005","region_3",2022-03-15,434
"market_005","region_3",2022-03-16,452
"market_005","region_3",2022-03-17,434
"market_005","region_3",2022-03-18,440
"market_005","region_3",2022-03-19,466
"market_005","region_3",2022-03-20,457
"market_005","region_3",2022-03-21,404
"market_005","region_3",2022-03-22,422
"market_005","region_3",2022-03-23,414
"market_005","region_3",2022-03-24,443
"market_005","region_3",2022-03-25,441
"market_005","region_3",2022-03-26,464
"market_005","region_3",2022-03-27,466
"market_005","region_3",2022-03-28,436
"market_005","region_3",2022-03-29,425
"market_005","region_3",2022-03-30,473
"market_005","region_3",2022-03-31,476
"market_005","region_3",2022-04-01,504
"market_005","region_3",2022-04-02,488
"market_005","region_3",2022-04-03,473
"market_005","region_3",2022-04-04,493
"market_005","region_3",2022-04-05,464
"market_005","region_3",2022-04-06,520
"market_005","region_3",2022-04-07,427
"market_005","region_3",2022-04-08,469
"market_005","region_3",2022-04-09,511
"market_005","region_3",2022-04-10,446
"market_005","region_3",2022-04-11,470
"market_005","region_3",2022-04-12,470
"market_005","region_3",2022-04-13,449
"market_005","region_3",2022-04-14,457
"market_005","region_3",2022-04-15,484
"market_005","region_3",2022-04-16,520
"market_005","region_3",2022-04-17,464
"market_005","region_3",2022-04-18,495
"market_005","region_3",2022-04-19,470
"market_005","region_3",2022-04-20,427
"market_005","region_3",2022-04-21,432
"market_005","region_3",2022-04-22,478
"market_005","region_3",2022-04-23,490
"market_005","region_3",2022-04-24,499
"market_005","region_3",2022-04-25,452
"market_005","region_3",2022-04-26,444
"market_005","region_3",2022-04-27,454
"market_005","region_3",2022-04-28,481
"market_005","region_3",2022-04-29,486
"market_005","region_3",2022-04-30,491
"market_005","region_3",2022-05-01,482
"market_005","region_3",2022-05-02,475
"market_005","region_3",2022-05-03,460
"market_005","region_3",2022-05-04,432
"market_005","region_3",2022-05-05,453
"market_005","region_3",2022-05-06,494
"market_005","region_3",2022-05-07,499
"market_005","region_3",2022-05-08,440
"market_005","region_3",2022-05-09,462
"market_005","region_3",2022-05-10,420
"market_005","region_3",2022-05-11,392
"market_005","region_3",2022-05-12,452
"market_005","region_3",2022-05-13,447
"market_005","region_3",2022-05-14,479
"market_005","region_3",2022-05-15,499
"market_005","region_3",2022-05-16,460
"market_005","region_3",2022-05-17,416
"market_005","region_3",2022-05-18,421
"market_005","region_3",2022-05-19,413
"market_005","region_3",2022-05-20,432
"market_005","region_3",2022-05-21,465
"market_005","region_3",2022-05-22,440
"market_005","region_3",2022-05-23,439
"market_005","region_3",2022-05-24,426
"market_005","region_3",2022-05-25,412
"market_005","region_3",2022-05-26,417
"market_005","region_3",2022-05-27,413
"market_005","region_3",2022-05-28,452
"market_005","region_3",2022-05-29,433
"market_005","region_3",2022-05-30,444
"market_005","region_3",2022-05-31,432
"market_005","region_3",2022-06-01,414
"market_005","region_3",2022-06-02,410
"market_005","region_3",2022-06-03,434
"market_005","region_3",2022-06-04,449
"market_005","region_3",2022-06-05,451
"market_005","region_3",2022-06-06,476
"market_005","region_3",2022-06-07,398
"market_005","region_3",2022-06-08,370
"market_005","region_3",2022-06-09,426
"market_005","region_3",2022-06-10,430
"market_005","region_3",2022-06-11,410
"market_005","region_3",2022-06-12,429
"market_005","region_3",2022-06-13,419
"market_005","region_3",2022-06-14,392
"market_005","region_3",2022-06-15,428
"market_005","region_3",2022-06-16,435
"market_005","region_3",2022-06-17,432
"market_005","region_3",2022-06-18,421
"market_005","region_3",2022-06-19,458
"market_005","region_3",2022-06-20,413
"market_005","region_3",2022-06-21,402
"market_005","region_3",2022-06-22,405
"market_005","region_3",2022-06-23,406
"market_005","region_3",2022-06-24,441
"market_005","region_3",2022-06-25,443
"market_005","region_3",2022-06-26,452
"market_005","region_3",2022-06-27,419
"market_005","region_3",2022-06-28,408
"market_005","region_3",2022-06-29,405
"market_005","region_3",2022-06-30,436
"market_005","region_3",2022-07-01,475
"market_005","region_3",2022-07-02,452
"market_005","region_3",2022-07-03,472
"market_005","region_3",2022-07-04,441
"market_005","region_3",2022-07-05,412
"market_005","region_3",2022-07-06,454
"market_005","region_3",2022-07-07,440
"market_005","region_3",2022-07-08,493
"market_005","region_3",2022-07-09,454
"market_005","region_3",2022-07-10,475
"market_005","region_3",2022-07-11,465
"market_005","region_3",2022-07-12,469
"market_005","region_3",2022-07-13,403
"market_005","region_3",2022-07-14,424
"market_005","region_3",2022-07-15,462
"market_005","region_3",2022-07-16,447
"market_005","region_3",2022-07-17,465
"market_005","region_3",2022-07-18,439
"market_005","region_3",2022-07-19,410
"market_005","region_3",2022-07-20,374
"market_005","region_3",2022-07-21,435
"market_005","region_3",2022-07-22,443
"market_005","region_3",2022-07-23,503
"market_005","region_3",2022-07-24,440
"market_005","region_3",2022-07-25,429
"market_005","region_3",2022-07-26,434
"market_005","region_3",2022-07-27,406
"market_005","region_3",2022-07-28,429
"market_005","region_3",2022-07-29,463
"market_005","region_3",2022-07-30,484
"market_005","region_3",2022-07-31,456
"market_005","region_3",2022-08-01,427
"market_005","region_3",2022-08-02,409
"market_005","region_3",2022-08-03,420
"market_005","region_3",2022-08-04,436
"market_005","region_3",2022-08-05,440
"market_005","region_3",2022-08-06,494
"market_005","region_3",2022-08-07,504
"market_005","region_3",2022-08-08,448
"market_006","region_4",2022-01-01,318
"market_006","region_4",2022-01-02,311
"market_006","region_4",2022-01-03,341
"market_006","region_4",2022-01-04,323
"market_006","region_4",2022-01-05,289
"market_006","region_4",2022-01-06,328
"market_006","region_4",2022-01-07,348
"market_006","region_4",2022-01-08,339
"market_006","region_4",2022-01-09,339
"market_006","region_4",2022-01-10,343
"market_006","region_4",2022-01-11,334
"market_006","region_4",2022-01-12,342
"market_006","region_4",2022-01-13,312
"market_006","region_4",2022-01-14,359
"market_006","region_4",2022-01-15,383
"market_006","region_4",2022-01-16,386
"market_006","region_4",2022-01-17,391
"market_006","region_4",2022-01-18,336
"market_006","region_4",2022-01-19,299
"market_006","region_4",2022-01-20,339
"market_006","region_4",2022-01-21,358
"market_006","region_4",2022-01-22,371
"market_006","region_4",2022-01-23,348
"market_006","region_4",2022-01-24,356
"market_006","region_4",2022-01-25,338
"market_006","region_4",2022-01-26,304
"market_006","region_4",2022-01-27,318
"market_006","region_4",2022-01-28,372
"market_006","region_4",2022-01-29,361
"market_006","region_4",2022-01-30,333
"market_006","region_4",2022-01-31,326
"market_006","region_4",2022-02-01,318
"market_006","region_4",2022-02-02,341
"market_006","region_4",2022-02-03,340
"market_006","region_4",2022-02-04,341
"market_006","region_4",2022-02-05,380
"market_006","region_4",2022-02-06,354
"market_006","region_4",2022-02-07,354
"market_006","region_4",2022-02-08,314
"market_006","region_4",2022-02-09,321
"market_006","region_4",2022-02-10,344
"market_006","region_4",2022-02-11,346
"market_006","region_4",2022-02-12,360
"market_006","region_4",2022-02-13,303
"market_006","region_4",2022-02-14,322
"market_006","region_4",2022-02-15,307
"market_006","region_4",2022-02-16,292
"market_006","region_4",2022-02-17,305
"market_006","region_4",2022-02-18,353
"market_006","region_4",2022-02-19,340
"market_006","region_4",2022-02-20,328
"market_006","region_4",2022-02-21,334
"market_006","region_4",2022-02-22,305
